662,198,1557
661,210,1502
663,203,1469
625,220,1411
681,205,1364
629,160,1338
629,179,1283
683,151,1224
748,151,1199
681,122,1213
701,130,1161
641,125,1115
621,116,1116
642,110,1093
636,135,1069
600,106,1038
572,113,1029
598,114,980
534,101,918
514,83,902
492,83,910
470,92,915
416,80,884
398,76,838
375,84,840
356,69,846
361,94,838
322,58,829
307,69,772
312,65,807
274,62,785
259,80,752
268,61,759
235,60,724
226,55,746
242,71,740
225,46,725
214,58,711
177,49,698
190,54,661
190,61,681
174,54,676
159,63,613
183,50,631
173,45,628
185,48,638
192,49,627
164,59,566
182,55,520
156,53,513
147,49,529
172,41,557
138,42,488
157,58,464
141,37,486
133,46,437
145,54,427
122,50,431
130,43,438
110,46,412
128,51,425
129,35,381
136,37,384
114,44,408
131,46,363
118,37,324
121,55,338
129,46,329
107,46,278
97,43,311
117,50,293
122,43,305
118,37,262
119,35,282
90,36,231
99,41,227
116,41,264
133,44,226
105,27,227
97,37,239
110,37,221
110,32,240
98,33,197
110,34,191
102,21,175
116,30,180
105,31,172
93,35,145
95,40,149
87,31,148
95,29,174
98,30,135
95,40,144
102,22,129
77,35,123
96,30,126
88,32,143
99,39,121
86,38,120
102,33,105
88,35,94
103,36,89
83,38,108
74,41,101
89,36,93
99,38,71
77,29,97
94,38,83
74,31,97
99,37,86
90,28,65
83,34,85
83,37,71
69,32,53
64,31,72
52,29,71
62,17,53
68,18,62
63,32,45
58,25,58
52,27,59
56,22,56
40,16,48
29,28,54
37,18,47
32,22,33
31,23,40
23,14,35
18,19,30
15,14,29
23,9,18
13,8,13
7,9,15
4,2,14
3,2,8
4,1,10
2,1,2
