NumPlanes,LargestPlaneCount,AveragePlaneCount,AverageNumVertsPerPlane,AverageTextureSize,memManagementUS,preprocessingUS,segmentationUS,quadtreeUS,PipelineUS
1,134473,134473,7395,524288,1870,1827,2225,4168,10090
1,149596,149596,7234,524288,1765,1741,2217,3635,9358
1,164654,164654,7760,524288,1818,1771,2135,3572,9296
1,175564,175564,7919,524288,1725,1678,2131,3515,9049
1,186018,186018,8469,524288,1738,1697,2112,3559,9106
1,195193,195193,8350,1048576,1733,1677,2124,5100,10634
1,199235,199235,8254,1048576,3053,1916,2108,5257,12334
1,201420,201420,8663,1048576,2721,2031,2119,5173,12044
1,202316,202316,9450,1048576,2666,1969,2130,5450,12215
1,204324,204324,10138,1048576,3022,2028,2163,5355,12568
1,205031,205031,11135,1048576,3527,2095,2134,5675,13431
1,208213,208213,11593,1048576,2958,2129,2150,6075,13312
1,212636,212636,11351,1048576,3454,2111,2208,5709,13482
1,215734,215734,11333,1048576,3707,2100,2184,6329,14320
1,215764,215764,11569,1048576,3031,2020,2121,6587,13759
1,212672,212672,11688,1048576,2811,1901,2067,5931,12710
1,207562,207562,12738,1048576,3518,2153,2735,6338,14744
1,203856,203856,12010,1048576,3348,1873,2211,5373,12805
1,201015,201015,12382,1048576,3753,1997,2098,5830,13678
1,202220,202220,12174,1048576,4870,2004,2136,6202,15212
1,202791,202791,12962,1048576,5838,1983,2116,5701,15638
1,201556,201556,12848,1048576,3008,2151,2215,6066,13440
1,196927,196927,14884,1048576,3152,1915,2174,6300,13541
1,202584,202584,13734,1048576,2900,2103,2140,6120,13263
1,208762,208762,12866,1048576,3097,1952,2498,6158,13705
1,215966,215966,13440,1048576,3389,1855,2148,5864,13256
1,221036,221036,13971,1048576,3081,2747,2655,5592,14075
1,219589,219589,13665,1048576,3100,1899,2006,5834,12839
1,209145,209145,13812,1048576,3255,1709,1977,6676,13617
1,198213,198213,12998,524288,2885,1899,2082,4061,10927
1,188885,188885,13488,524288,1908,1805,2048,4134,9895
1,179486,179486,14017,524288,2211,1740,2037,5867,11855
1,180127,180127,14472,524288,1944,1774,2243,4294,10255
1,182087,182087,15822,1048576,1834,1745,1997,5670,11246
1,185062,185062,16829,1048576,4006,1952,1979,5411,13348
1,186495,186495,16807,1048576,2852,1939,2017,5649,12457
1,186134,186134,15686,1048576,5358,1892,2065,5633,14948
1,185576,185576,15073,1048576,6193,1941,2067,5968,16169
1,183532,183532,15065,1048576,5837,1972,2006,5668,15483
1,181840,181840,17260,1048576,3262,1851,2011,5444,12568
1,186201,186201,17156,1048576,2818,3951,2293,5619,14681
1,192062,192062,17972,1048576,2758,1825,2000,5475,12058
1,194028,194028,18375,1048576,2942,1736,2013,6621,13312
1,192710,192710,18134,1048576,3453,1813,2036,5495,12797
1,190878,190878,19054,1048576,3278,1935,2371,5741,13325
1,191653,191653,19416,1048576,2529,1728,2015,6314,12586
1,197289,197289,20849,1048576,4054,2040,2052,7226,15372
1,201124,201124,21419,1048576,5776,2096,2054,6093,16019
1,203023,203023,19938,1048576,2666,2595,2042,5860,13163
1,202383,202383,23866,1048576,5019,1936,2026,5810,14791
1,201351,201351,23155,1048576,5364,1965,2027,6076,15432
1,193161,193161,26555,1048576,2889,1854,2029,6260,13032
1,176462,176462,28948,1048576,3553,1816,1939,6217,13525
1,149209,149209,32619,1048576,3262,1875,1948,6206,13291
1,125277,125277,30260,1048576,3028,1790,1947,6370,13135
1,107129,107129,14294,524288,3122,1839,1927,3428,10316
1,100429,100429,12466,524288,2160,1989,1965,3371,9485
1,96776,96776,11481,524288,1803,1723,2045,3482,9053
1,95138,95138,13150,524288,1862,1802,2067,3535,9266
1,93894,93894,12694,524288,2313,1826,2069,3444,9652
1,90332,90332,12436,524288,2098,1798,2175,3402,9473
1,88632,88632,11726,524288,1733,1729,2077,3478,9017
1,86474,86474,10976,524288,2253,1878,2060,3341,9532
1,84072,84072,10709,524288,2315,1777,2068,3611,9771
1,81119,81119,11659,524288,1852,1740,2072,3286,8950
1,78138,78138,11224,524288,2197,1814,2061,3205,9277
1,75199,75199,11624,524288,1956,1728,2052,3157,8893
1,72639,72639,10936,524288,2144,1735,2120,3269,9268
1,69206,69206,11478,524288,1997,1712,2077,3355,9141
1,66586,66586,11229,524288,2059,1779,2049,3125,9012
1,64589,64589,11651,524288,2820,1805,2048,3164,9837
1,63290,63290,10910,524288,2677,1830,2048,3105,9660
1,61430,61430,10522,524288,1786,1719,2052,2988,8545
1,58543,58543,10208,524288,1806,1803,2112,3165,8886
1,54608,54608,10191,524288,2612,1854,2046,3153,9665
1,49997,49997,9745,524288,1932,1804,2057,3044,8837
1,45924,45924,9707,524288,2261,1844,2036,3002,9143
1,41764,41764,9555,524288,1938,1865,2081,3013,8897
1,37818,37818,8479,524288,1823,1728,2023,2994,8568
1,34570,34570,8484,524288,1678,1743,2015,3198,8634
1,31832,31832,8263,524288,1993,1786,2126,3020,8925
1,29732,29732,7684,524288,1774,1686,2084,3047,8591
1,27502,27502,7855,524288,1815,1745,2064,3004,8628
1,43042,43042,6834,1048576,1758,1824,2239,5072,10893
1,24458,24458,6246,524288,2766,1730,2096,3060,9652
1,22964,22964,6287,524288,1816,1814,2179,3003,8812
1,22280,22280,6085,524288,1701,1740,2083,2907,8431
1,48185,48185,7138,1048576,1804,1751,2072,5496,11123
1,49854,49854,7539,1048576,3043,2070,2157,5137,12407
1,52550,52550,7639,524288,2724,1969,2042,3479,10214
1,55227,55227,8153,524288,1803,1703,2035,3314,8855
1,57184,57184,8212,524288,1726,1739,2160,3551,9176
1,59162,59162,8649,524288,1740,1700,2193,3475,9108
1,61289,61289,8903,524288,2189,2041,2021,3390,9641
1,63606,63606,20262,1048576,1732,1753,2109,5627,11221
1,65440,65440,10453,524288,2711,2146,2083,3886,10826
1,68246,68246,22665,1048576,1754,1721,1963,5473,10911
1,70890,70890,11436,524288,2658,1949,1942,3617,10166
1,70497,70497,11688,1048576,1899,1731,2017,5095,10742
1,68518,68518,12343,524288,2979,2030,1920,3507,10436
1,67171,67171,12669,524288,1902,1971,2079,3100,9052
1,62352,62352,11897,1048576,2704,1942,1918,5248,11812
1,58149,58149,23674,524288,2914,2159,2036,3707,10816
1,51724,51724,21213,1048576,2826,1800,1965,5877,12468
1,46016,46016,18991,1048576,2716,1955,2231,5825,12727
1,38531,38531,4795,262144,2725,2004,2012,1921,8662
1,41970,41970,6991,524288,1286,1660,2058,3010,8014
1,45335,45335,6556,524288,1897,1711,2051,2915,8574
1,45588,45588,8383,524288,1914,1781,2053,3144,8892
1,49177,49177,6410,524288,1766,1771,2007,2922,8466
1,38523,38523,4980,1048576,1888,1789,2092,5422,11191
1,40360,40360,5327,1048576,2716,2017,2154,5327,12214
1,42503,42503,5278,1048576,2633,2135,2155,5482,12405
1,43980,43980,5293,524288,2686,2056,2202,3643,10587
1,44692,44692,2345,262144,1754,1682,2123,1978,7537
1,58446,58446,7657,1048576,1418,1817,2135,4901,10271
1,43905,43905,2680,262144,2620,1795,2278,2056,8749
1,42215,42215,8649,1048576,1276,1682,2204,5316,10478
1,39779,39779,8389,524288,2663,1778,2149,3473,10063
1,36149,36149,8828,524288,1867,1703,2137,3641,9348
1,32164,32164,8494,524288,1740,1707,2219,3365,9031
1,66533,66533,4585,262144,1775,1734,2290,2350,8149
1,23590,23590,6423,262144,1266,1661,2177,2187,7291
1,64038,64038,5281,262144,1836,1759,2346,2447,8388
1,62588,62588,5687,262144,1409,1914,3357,2536,9216
1,85168,85168,17354,524288,1339,1747,2096,3372,8554
1,90005,90005,17776,524288,1873,1772,2119,4697,10461
1,87922,87922,19781,524288,1751,1703,2307,3595,9356
1,92051,92051,18445,524288,1963,1984,2122,3618,9687
1,93374,93374,13476,524288,1731,1675,2217,3657,9280
1,91085,91085,9510,524288,2278,1975,2200,3430,9883
1,89409,89409,9424,524288,1857,1887,2123,3542,9409
1,85806,85806,11029,524288,1717,1690,2127,3436,8970
1,78609,78609,15537,524288,1893,1693,2087,3382,9055
1,43644,43644,5801,524288,1949,1745,2211,3739,9644
1,44423,44423,5786,524288,1861,1967,2147,3616,9591
1,45456,45456,5837,524288,1743,1677,2115,3497,9032
1,46306,46306,5834,1048576,2067,1713,2132,5201,11113
1,47441,47441,6150,1048576,2612,1733,2118,4971,11434
1,48672,48672,6070,1048576,2721,1741,2158,5117,11737
1,49826,49826,6067,1048576,2760,1721,2114,5376,11971
1,50732,50732,6129,1048576,2883,1848,2179,5204,12114
1,54164,54164,5107,524288,2684,1719,2229,3342,9974
1,56028,56028,5254,524288,1719,1699,2148,3318,8884
1,53627,53627,6212,1048576,1739,1678,2124,4953,10494
1,53714,53714,6116,1048576,2841,1822,2160,5165,11988
1,53694,53694,6018,524288,2745,2085,2143,3678,10651
1,53796,53796,6009,524288,1725,1695,2168,3639,9227
1,54131,54131,5827,524288,1712,1671,2144,3677,9204
1,54469,54469,5786,524288,1882,1701,2166,3762,9511
1,55029,55029,5597,524288,1727,1682,2144,3443,8996
1,56050,56050,5687,524288,1735,1682,2112,3576,9105
1,56828,56828,5616,524288,1741,1673,2133,3410,8957
1,57931,57931,5547,524288,1725,1672,2124,3350,8871
1,39340,39340,3918,262144,1785,1681,2121,2231,7818
1,78254,78254,9344,524288,1420,1680,2106,3669,8875
1,82354,82354,10199,524288,1744,1679,2096,3361,8880
1,86588,86588,10318,524288,1645,3674,2464,4338,12121
1,90560,90560,11403,524288,1738,1683,2250,3568,9239
1,64687,64687,5002,262144,1869,1755,2137,2360,8121
1,95581,95581,11398,524288,1316,1732,2199,3568,8815
1,98184,98184,10670,524288,1855,1709,2095,3329,8988
1,45230,45230,3839,262144,1731,1682,2108,2230,7751
1,45303,45303,3894,262144,1415,1664,2179,2561,7819
1,45319,45319,3725,262144,1391,1678,2119,2264,7452
1,106187,106187,9983,524288,1424,1670,2104,3317,8515
1,69802,69802,4499,262144,1725,1666,2114,2549,8054
1,46528,46528,3433,262144,1265,1650,2154,2361,7430
1,115951,115951,10395,524288,2486,2070,2157,3471,10184
1,119274,119274,10074,524288,3314,1989,2137,3581,11021
1,121395,121395,11448,524288,1813,1718,2200,5056,10787
1,124496,124496,11473,524288,2333,1945,2141,3498,9917
1,126497,126497,10841,524288,2887,2021,2174,3642,10724
1,127636,127636,11603,524288,1894,2486,2241,6567,13188
1,128310,128310,10363,524288,2192,2042,2128,3667,10029
1,129144,129144,8839,524288,2907,1932,2110,3448,10397
1,128306,128306,9611,524288,3186,1914,2119,3701,10920
1,128244,128244,9962,524288,1784,1873,2119,3511,9287
1,128121,128121,10136,524288,1768,1744,2088,3491,9091
1,128342,128342,9873,524288,1734,1666,2112,4222,9734
1,128141,128141,10353,524288,1764,1690,2106,3603,9163
1,127736,127736,9804,524288,1769,1688,2106,4172,9735
1,127079,127079,9648,524288,1799,1709,2121,3539,9168
1,125946,125946,9586,524288,1734,1695,2099,3533,9061
1,125474,125474,9254,524288,1730,1690,2088,3438,8946
